"userAcceleration.x","userAcceleration.y","userAcceleration.z"
"0.189833","-0.90041","-0.005203"
"0.315693","-0.777871","-0.048099"
"0.25133","-0.693148","-1.0043229999999999"
"-0.31074","-0.585387","-0.6454"
"-0.857109","-0.778597","-0.833509"
"-0.5753689999999999","-0.868392","-0.17896800000000002"
"0.0016879999999999998","0.47521599999999997","0.715064"
"0.251576","1.9709430000000001","0.449375"
"-0.043838999999999996","2.034657","0.378894"
"-0.84809","1.376615","0.58767"
"-0.585674","1.924193","-0.369399"
"0.655806","1.624123","-0.937167"
"0.680442","1.477175","-0.393561"
"0.37961100000000003","0.252423","0.6032310000000001"
"0.497996","-0.28086300000000003","0.7098439999999999"
"0.562315","-0.786612","0.766848"
"0.021934","-2.317888","0.891192"
"0.025687","-2.243798","1.051512"
"-0.069128","-1.747169","1.150012"
"0.330043","-0.762916","0.43696499999999994"
"-0.024013999999999997","0.083752","-0.66181"
"-0.402279","0.448402","-1.04264"
"0.124769","-0.8785950000000001","-0.9010450000000001"
"0.547133","-1.587294","0.42440600000000006"
"0.237657","0.46985","2.522191"
"-0.208262","2.631194","-0.16006700000000001"
"0.815341","1.2472370000000002","-0.733681"
"-0.587976","0.288007","-0.665744"
"0.29515399999999997","1.3134629999999998","1.2085629999999998"
"0.079071","1.4349969999999999","0.5683020000000001"
"-0.48714399999999997","1.646448","0.029613"
"0.410182","0.995265","0.043705"
"-0.270723","0.102994","-1.072963"
"-0.407462","-0.017591","-1.223625"
"-0.5859489999999999","-0.596928","-0.94424"
"-0.029463","-0.8963110000000001","-0.267962"
"0.454154","-0.822105","0.083837"
"0.560128","-0.824358","-1.211003"
"-0.038225999999999996","-0.677639","-0.437496"
"-0.43908100000000005","-0.854866","-0.6122569999999999"
"-0.620966","-0.940652","-0.256289"
"-0.32139","-0.656287","0.16630599999999998"
"0.101497","0.415994","0.503834"
"0.201783","1.544149","0.528934"
"-0.33484","2.0557790000000002","0.48595299999999997"
"-1.332251","1.7455669999999999","0.219723"
"-0.452334","1.7482090000000001","-0.131077"
"0.761727","1.521375","-0.906273"
"0.8196950000000001","1.51535","-0.377713"
"0.740236","0.7706850000000001","0.648045"
"0.228425","-0.255994","0.744124"
"-0.350688","-1.563843","0.565883"
"-0.08456699999999999","-2.302531","0.746991"
"0.093276","-2.099191","0.904542"
"0.39487300000000003","-1.437408","1.040143"
"0.483141","-0.563086","0.311998"
"0.230821","-0.13444","-0.157107"
"-0.08820800000000001","0.0727","-1.17977"
"-0.048056","-1.319417","0.062167999999999994"
"0.084026","-1.910939","0.543855"
"0.018525","-1.037173","2.30324"
"-1.011003","2.623561","0.658624"
"-0.404041","5.788749","-3.904067"
"-0.105401","-0.06244299999999999","-0.555658"
"-0.086147","0.41649899999999995","0.8893969999999999"
"0.0065840000000000004","0.970433","0.635609"
"-0.271417","0.966907","0.148836"
"0.595924","1.460798","0.657654"
"0.33893","0.9951780000000001","-0.192855"
"0.15399000000000002","0.717271","-0.9873270000000001"
"-1.26799","-0.837878","-0.901711"
"-1.263875","-0.8334159999999999","-0.9260520000000001"
"0.598264","-0.724677","0.295073"
"0.736425","-0.803712","-0.591076"
"0.44363800000000003","-0.715907","-0.803381"
"-0.380737","-0.623059","-0.6631859999999999"
"-1.106378","-0.893317","-0.43598000000000003"
